# l_bar 0.110576
# w_bar 0.451936
#   r[m]      Gamma[m^2/s]
20.79	30.951
20.816	30.952
20.842	30.954
20.867	30.955
20.893	30.957
20.919	30.958
20.944	30.96
20.97	30.961
20.995	30.962
21.021	30.964
21.047	30.965
21.072	30.966
21.098	30.967
21.123	30.968
21.149	30.969
21.175	30.97
21.2	30.971
21.226	30.972
21.252	30.973
21.277	30.974
21.303	30.974
21.328	30.975
21.354	30.976
21.38	30.976
21.405	30.977
21.431	30.978
21.456	30.978
21.482	30.979
21.508	30.979
21.533	30.979
21.559	30.98
21.585	30.98
21.61	30.98
21.636	30.98
21.661	30.98
21.687	30.98
21.713	30.98
21.738	30.98
21.764	30.98
21.789	30.98
21.815	30.98
21.841	30.979
21.866	30.979
21.892	30.979
21.918	30.978
21.943	30.978
21.969	30.977
21.994	30.977
22.02	30.976
22.046	30.975
22.071	30.975
22.097	30.974
22.122	30.973
22.148	30.972
22.174	30.971
22.199	30.97
22.225	30.969
22.251	30.968
22.276	30.966
22.302	30.965
22.327	30.964
22.353	30.962
22.379	30.961
22.404	30.959
22.43	30.958
22.455	30.956
22.481	30.954
22.507	30.952
22.532	30.95
22.558	30.948
22.584	30.946
22.609	30.944
22.635	30.942
22.66	30.94
22.686	30.937
22.712	30.935
22.737	30.933
22.763	30.93
22.788	30.927
22.814	30.925
22.84	30.922
22.865	30.919
22.891	30.916
22.917	30.913
22.942	30.91
22.968	30.907
22.993	30.904
23.019	30.9
23.045	30.897
23.07	30.893
23.096	30.89
23.121	30.886
23.147	30.882
23.173	30.878
23.198	30.875
23.224	30.87
23.25	30.866
23.275	30.862
23.301	30.858
23.326	30.853
23.352	30.849
23.378	30.844
23.403	30.84
23.429	30.835
23.454	30.83
23.48	30.825
23.506	30.82
23.531	30.815
23.557	30.809
23.583	30.804
23.608	30.798
23.634	30.793
23.659	30.787
23.685	30.781
23.711	30.775
23.736	30.769
23.762	30.763
23.787	30.756
23.813	30.75
23.839	30.743
23.864	30.737
23.89	30.73
23.916	30.723
23.941	30.716
23.967	30.709
23.992	30.701
24.018	30.694
24.044	30.686
24.069	30.679
24.095	30.671
24.12	30.663
24.146	30.655
24.172	30.646
24.197	30.638
24.223	30.629
24.249	30.621
24.274	30.612
24.3	30.603
24.325	30.594
24.351	30.584
24.377	30.575
24.402	30.565
24.428	30.556
24.453	30.546
24.479	30.536
24.505	30.525
24.53	30.515
24.556	30.504
24.582	30.494
24.607	30.483
24.633	30.472
24.658	30.46
24.684	30.449
24.71	30.437
24.735	30.425
24.761	30.413
24.786	30.401
24.812	30.389
24.838	30.376
24.863	30.363
24.889	30.35
24.915	30.337
24.94	30.324
24.966	30.31
24.991	30.296
25.017	30.282
25.043	30.268
25.068	30.254
25.094	30.239
25.119	30.224
25.145	30.209
25.171	30.194
